2021-04-03 14:00:09,092 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_1000_103, status=APPLIED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,092 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_1000_102, status=APPLIED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,092 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_1000_010_003, status=APPLIED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,092 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_1000_010_001, status=APPLIED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,092 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_1000_010_002, status=APPLIED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,092 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_1000_127, status=APPLIED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,092 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_1000_126, status=APPLIED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,093 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_1000_129, status=APPLIED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,093 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_1000_128, status=APPLIED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,093 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_1000_130, status=APPLIED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,093 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_1000_132, status=APPLIED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,093 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_1000_131, status=APPLIED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,093 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_1000_134, status=APPLIED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,093 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_1000_133, status=APPLIED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,093 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_1000_136, status=APPLIED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,093 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_1000_135, status=APPLIED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,094 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_1000_116, status=APPLIED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,094 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_1000_115, status=APPLIED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,094 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_1000_118, status=APPLIED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,094 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_1000_117, status=APPLIED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,094 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_1000_015_001, status=APPLIED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,094 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_1000_119, status=APPLIED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,094 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_0003_004, status=APPLIED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,094 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_1000_121, status=APPLIED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,094 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_1000_120, status=APPLIED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,094 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_1000_123, status=APPLIED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,095 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_1000_122, status=APPLIED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,095 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_1000_125, status=APPLIED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,095 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_1000_124, status=APPLIED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,095 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_1000_011_001, status=APPLIED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,095 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_1000_011_002, status=APPLIED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,095 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_1000_011_003, status=APPLIED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,095 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_0005_001, status=APPLIED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,096 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_1000_033, status=SKIPPED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,096 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_1000_035, status=SKIPPED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,096 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_1000_034, status=SKIPPED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,096 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_1000_037, status=APPLIED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,096 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_1000_036, status=SKIPPED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,096 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_1000_137, status=APPLIED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,096 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_3000_139, status=APPLIED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,096 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_3000_144, status=APPLIED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,096 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_3000_143, status=APPLIED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,096 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_3000_142, status=APPLIED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,096 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_3000_141, status=APPLIED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,097 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_3000_140, status=APPLIED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,097 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_1000_049, status=APPLIED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,097 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_3000_129, status=APPLIED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,097 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_3000_128, status=APPLIED (AtlasPatchRegistry:70)
2021-04-03 14:00:09,097 INFO  - [main:] ~ AtlasPatchRegistry: patchId=TYPEDEF_PATCH_1000_053, status=APPLIED (AtlasPatchRegistry:70)
